"","SAMPLE","GROUP","GENE","SEQ_COUNT","COPY_COUNT","SEQ_FREQ","COPY_FREQ"
"2092","RA_IMM6","RA_IMM","IGHV2-6",2,2,0.000275368305108082,0.000153869826127096
"2093","RA_IMM6","RA_IMM","IGHV2-9",2,2,0.000275368305108082,0.000153869826127096
"2094","RA_IMM6","RA_IMM","IGHV5-12",2,2,0.000275368305108082,0.000153869826127096
"2095","RA_IMM7","RA_IMM","IGHV1-31",2,2,0.0033112582781457,0.00329489291598023
"2096","RA_IMM7","RA_IMM","IGHV1-32",2,2,0.0033112582781457,0.00329489291598023
"2097","RA_IMM7","RA_IMM","IGHV1-39",2,2,0.0033112582781457,0.00329489291598023
"2098","RA_IMM7","RA_IMM","IGHV1-70",2,2,0.0033112582781457,0.00329489291598023
"2099","RA_IMM7","RA_IMM","IGHV1-8",2,2,0.0033112582781457,0.00329489291598023
"2100","RA_IMM7","RA_IMM","IGHV12-1-1",2,2,0.0033112582781457,0.00329489291598023
"2101","RA_IMM7","RA_IMM","IGHV13-2",2,2,0.0033112582781457,0.00329489291598023
"2102","RA_IMM7","RA_IMM","IGHV1S22",2,2,0.0033112582781457,0.00329489291598023
"2103","RA_IMM7","RA_IMM","IGHV1S52",2,2,0.0033112582781457,0.00329489291598023
"2104","RA_IMM7","RA_IMM","IGHV2-2",2,2,0.0033112582781457,0.00329489291598023
"2105","RA_IMM7","RA_IMM","IGHV5-12",2,2,0.0033112582781457,0.00329489291598023
"2106","RA_IMM7","RA_IMM","IGHV5-16",2,2,0.0033112582781457,0.00329489291598023
"2107","RA_IMM7","RA_IMM","IGHV5-2",2,2,0.0033112582781457,0.00329489291598023
"2108","RA_IMM7","RA_IMM","IGHV7-4",2,2,0.0033112582781457,0.00329489291598023
"2109","RA_IMM7","RA_IMM","IGHV8-10",2,2,0.0033112582781457,0.00329489291598023
"2110","RA_IMM7","RA_IMM","IGHV8-4",2,2,0.0033112582781457,0.00329489291598023
"2111","RA_IMM7","RA_IMM","IGHV8-6",2,2,0.0033112582781457,0.00329489291598023
"2112","RA_IMM7","RA_IMM","IGHV9-2-1",2,2,0.0033112582781457,0.00329489291598023
"2113","RA_IMM8","RA_IMM","IGHV1-77",2,2,0.000278086763070078,0.000150636438954583
"2114","RA_IMM8","RA_IMM","IGHV11-2",2,2,0.000278086763070078,0.000150636438954583
"2115","RA_IMM8","RA_IMM","IGHV13-2",2,2,0.000278086763070078,0.000150636438954583
"2116","RA_IMM8","RA_IMM","IGHV14-1",2,2,0.000278086763070078,0.000150636438954583
"2117","RA_IMM8","RA_IMM","IGHV1S112",2,2,0.000278086763070078,0.000150636438954583
"2118","RA_IMM8","RA_IMM","IGHV2-7",2,2,0.000278086763070078,0.000150636438954583
"2119","RA_IMM8","RA_IMM","IGHV2-9",2,2,0.000278086763070078,0.000150636438954583
"2120","RA_IMM8","RA_IMM","IGHV6-7",2,2,0.000278086763070078,0.000150636438954583
"2121","RA_IMM8","RA_IMM","IGHV7-4",2,2,0.000278086763070078,0.000150636438954583
"2122","RA_IMM9","RA_IMM","IGHV1-11",2,2,0.000162760416666667,9.72526136639922e-05
"2123","RA_IMM9","RA_IMM","IGHV1-62-3",2,2,0.000162760416666667,9.72526136639922e-05
"2124","RA_IMM9","RA_IMM","IGHV9-4",2,2,0.000162760416666667,9.72526136639922e-05
"2125","CS_CTRL14","CS_CTRL","IGHV1-20",1,1,0.000361925443358668,0.000256016385048643
"2126","CS_CTRL14","CS_CTRL","IGHV1-21-1",1,1,0.000361925443358668,0.000256016385048643
"2127","CS_CTRL14","CS_CTRL","IGHV1-25",1,1,0.000361925443358668,0.000256016385048643
"2128","CS_CTRL14","CS_CTRL","IGHV1-28",1,1,0.000361925443358668,0.000256016385048643
"2129","CS_CTRL14","CS_CTRL","IGHV1-31",1,1,0.000361925443358668,0.000256016385048643
"2130","CS_CTRL14","CS_CTRL","IGHV1-36",1,1,0.000361925443358668,0.000256016385048643
"2131","CS_CTRL14","CS_CTRL","IGHV1-37",1,1,0.000361925443358668,0.000256016385048643
"2132","CS_CTRL14","CS_CTRL","IGHV1-43",1,1,0.000361925443358668,0.000256016385048643
"2133","CS_CTRL14","CS_CTRL","IGHV1-47",1,1,0.000361925443358668,0.000256016385048643
"2134","CS_CTRL14","CS_CTRL","IGHV1-51",1,1,0.000361925443358668,0.000256016385048643
"2135","CS_CTRL14","CS_CTRL","IGHV1-58",1,1,0.000361925443358668,0.000256016385048643
"2136","CS_CTRL14","CS_CTRL","IGHV1-62-3",1,1,0.000361925443358668,0.000256016385048643
"2137","CS_CTRL14","CS_CTRL","IGHV1-63",1,1,0.000361925443358668,0.000256016385048643
"2138","CS_CTRL14","CS_CTRL","IGHV1-7",1,1,0.000361925443358668,0.000256016385048643
"2139","CS_CTRL14","CS_CTRL","IGHV1-79",1,1,0.000361925443358668,0.000256016385048643
"2140","CS_CTRL14","CS_CTRL","IGHV11-1",1,1,0.000361925443358668,0.000256016385048643
"2141","CS_CTRL14","CS_CTRL","IGHV11-2",1,1,0.000361925443358668,0.000256016385048643
"2142","CS_CTRL14","CS_CTRL","IGHV12-1-1",1,1,0.000361925443358668,0.000256016385048643
"2143","CS_CTRL14","CS_CTRL","IGHV12-2",1,1,0.000361925443358668,0.000256016385048643
"2144","CS_CTRL14","CS_CTRL","IGHV13-1",1,1,0.000361925443358668,0.000256016385048643
"2145","CS_CTRL14","CS_CTRL","IGHV1S103",1,1,0.000361925443358668,0.000256016385048643
"2146","CS_CTRL14","CS_CTRL","IGHV1S11",1,1,0.000361925443358668,0.000256016385048643
"2147","CS_CTRL14","CS_CTRL","IGHV1S120",1,1,0.000361925443358668,0.000256016385048643
"2148","CS_CTRL14","CS_CTRL","IGHV1S126",1,1,0.000361925443358668,0.000256016385048643
"2149","CS_CTRL14","CS_CTRL","IGHV1S134",1,1,0.000361925443358668,0.000256016385048643
"2150","CS_CTRL14","CS_CTRL","IGHV1S136",1,1,0.000361925443358668,0.000256016385048643
"2151","CS_CTRL14","CS_CTRL","IGHV1S137",1,1,0.000361925443358668,0.000256016385048643
"2152","CS_CTRL14","CS_CTRL","IGHV1S14",1,1,0.000361925443358668,0.000256016385048643
"2153","CS_CTRL14","CS_CTRL","IGHV1S26",1,1,0.000361925443358668,0.000256016385048643
"2154","CS_CTRL14","CS_CTRL","IGHV1S33",1,1,0.000361925443358668,0.000256016385048643
"2155","CS_CTRL14","CS_CTRL","IGHV1S34",1,1,0.000361925443358668,0.000256016385048643
"2156","CS_CTRL14","CS_CTRL","IGHV1S40",1,1,0.000361925443358668,0.000256016385048643
"2157","CS_CTRL14","CS_CTRL","IGHV1S41",1,1,0.000361925443358668,0.000256016385048643
"2158","CS_CTRL14","CS_CTRL","IGHV1S5",1,1,0.000361925443358668,0.000256016385048643
"2159","CS_CTRL14","CS_CTRL","IGHV1S75",1,1,0.000361925443358668,0.000256016385048643
"2160","CS_CTRL14","CS_CTRL","IGHV1S82",1,1,0.000361925443358668,0.000256016385048643
"2161","CS_CTRL14","CS_CTRL","IGHV2-6-2",1,1,0.000361925443358668,0.000256016385048643
"2162","CS_CTRL14","CS_CTRL","IGHV2-6-6",1,1,0.000361925443358668,0.000256016385048643
"2163","CS_CTRL14","CS_CTRL","IGHV2-9",1,1,0.000361925443358668,0.000256016385048643
"2164","CS_CTRL14","CS_CTRL","IGHV3-3",1,1,0.000361925443358668,0.000256016385048643
"2165","CS_CTRL14","CS_CTRL","IGHV3S7",1,1,0.000361925443358668,0.000256016385048643
"2166","CS_CTRL14","CS_CTRL","IGHV4-2",1,1,0.000361925443358668,0.000256016385048643
"2167","CS_CTRL14","CS_CTRL","IGHV5-1",1,1,0.000361925443358668,0.000256016385048643
"2168","CS_CTRL14","CS_CTRL","IGHV5-12-1",1,1,0.000361925443358668,0.000256016385048643
"2169","CS_CTRL14","CS_CTRL","IGHV5-12-2",1,1,0.000361925443358668,0.000256016385048643
"2170","CS_CTRL14","CS_CTRL","IGHV5-2",1,1,0.000361925443358668,0.000256016385048643
"2171","CS_CTRL14","CS_CTRL","IGHV5-21",1,1,0.000361925443358668,0.000256016385048643
"2172","CS_CTRL14","CS_CTRL","IGHV5-4",1,1,0.000361925443358668,0.000256016385048643
"2173","CS_CTRL14","CS_CTRL","IGHV8-13",1,1,0.000361925443358668,0.000256016385048643
"2174","CS_CTRL14","CS_CTRL","IGHV8-6",1,1,0.000361925443358668,0.000256016385048643
"2175","CS_CTRL14","CS_CTRL","IGHV8-7",1,1,0.000361925443358668,0.000256016385048643
"2176","CS_CTRL14","CS_CTRL","IGHV8S6",1,1,0.000361925443358668,0.000256016385048643
"2177","CS_CTRL15","CS_CTRL","IGHV1-21-1",1,1,0.000469483568075117,0.000213583938487826
"2178","CS_CTRL15","CS_CTRL","IGHV1-23",1,1,0.000469483568075117,0.000213583938487826
"2179","CS_CTRL15","CS_CTRL","IGHV1-32",1,1,0.000469483568075117,0.000213583938487826
"2180","CS_CTRL15","CS_CTRL","IGHV1-37",1,1,0.000469483568075117,0.000213583938487826
"2181","CS_CTRL15","CS_CTRL","IGHV1-47",1,1,0.000469483568075117,0.000213583938487826
"2182","CS_CTRL15","CS_CTRL","IGHV1-56",1,1,0.000469483568075117,0.000213583938487826
"2183","CS_CTRL15","CS_CTRL","IGHV1-61",1,1,0.000469483568075117,0.000213583938487826
"2184","CS_CTRL15","CS_CTRL","IGHV1-7",1,1,0.000469483568075117,0.000213583938487826
"2185","CS_CTRL15","CS_CTRL","IGHV11-2",1,1,0.000469483568075117,0.000213583938487826
"2186","CS_CTRL15","CS_CTRL","IGHV12-1-1",1,1,0.000469483568075117,0.000213583938487826
"2187","CS_CTRL15","CS_CTRL","IGHV12-2",1,1,0.000469483568075117,0.000213583938487826
"2188","CS_CTRL15","CS_CTRL","IGHV12-2-1",1,1,0.000469483568075117,0.000213583938487826
"2189","CS_CTRL15","CS_CTRL","IGHV13-1",1,1,0.000469483568075117,0.000213583938487826
"2190","CS_CTRL15","CS_CTRL","IGHV14S4",1,1,0.000469483568075117,0.000213583938487826
"2191","CS_CTRL15","CS_CTRL","IGHV1S137",1,1,0.000469483568075117,0.000213583938487826
"2192","CS_CTRL15","CS_CTRL","IGHV1S19",1,1,0.000469483568075117,0.000213583938487826
"2193","CS_CTRL15","CS_CTRL","IGHV1S20",1,1,0.000469483568075117,0.000213583938487826
"2194","CS_CTRL15","CS_CTRL","IGHV1S21",1,1,0.000469483568075117,0.000213583938487826
"2195","CS_CTRL15","CS_CTRL","IGHV1S22",1,1,0.000469483568075117,0.000213583938487826
"2196","CS_CTRL15","CS_CTRL","IGHV1S29",1,1,0.000469483568075117,0.000213583938487826
"2197","CS_CTRL15","CS_CTRL","IGHV1S36",1,1,0.000469483568075117,0.000213583938487826
"2198","CS_CTRL15","CS_CTRL","IGHV1S5",1,1,0.000469483568075117,0.000213583938487826
"2199","CS_CTRL15","CS_CTRL","IGHV1S51",1,1,0.000469483568075117,0.000213583938487826
"2200","CS_CTRL15","CS_CTRL","IGHV1S53",1,1,0.000469483568075117,0.000213583938487826
"2201","CS_CTRL15","CS_CTRL","IGHV1S68",1,1,0.000469483568075117,0.000213583938487826
"2202","CS_CTRL15","CS_CTRL","IGHV1S70",1,1,0.000469483568075117,0.000213583938487826
"2203","CS_CTRL15","CS_CTRL","IGHV1S74",1,1,0.000469483568075117,0.000213583938487826
"2204","CS_CTRL15","CS_CTRL","IGHV1S84",1,1,0.000469483568075117,0.000213583938487826
"2205","CS_CTRL15","CS_CTRL","IGHV2-3-1",1,1,0.000469483568075117,0.000213583938487826
"2206","CS_CTRL15","CS_CTRL","IGHV2-6-1",1,1,0.000469483568075117,0.000213583938487826
"2207","CS_CTRL15","CS_CTRL","IGHV2-9-1",1,1,0.000469483568075117,0.000213583938487826
"2208","CS_CTRL15","CS_CTRL","IGHV4-1",1,1,0.000469483568075117,0.000213583938487826
"2209","CS_CTRL15","CS_CTRL","IGHV5-1",1,1,0.000469483568075117,0.000213583938487826
"2210","CS_CTRL15","CS_CTRL","IGHV5-12-1",1,1,0.000469483568075117,0.000213583938487826
"2211","CS_CTRL15","CS_CTRL","IGHV5-12-4",1,1,0.000469483568075117,0.000213583938487826
"2212","CS_CTRL15","CS_CTRL","IGHV5-21",1,1,0.000469483568075117,0.000213583938487826
"2213","CS_CTRL15","CS_CTRL","IGHV5-6",1,1,0.000469483568075117,0.000213583938487826
"2214","CS_CTRL15","CS_CTRL","IGHV5-9-4",1,1,0.000469483568075117,0.000213583938487826
"2215","CS_CTRL15","CS_CTRL","IGHV6-4",1,1,0.000469483568075117,0.000213583938487826
"2216","CS_CTRL15","CS_CTRL","IGHV7-2",1,1,0.000469483568075117,0.000213583938487826
"2217","CS_CTRL15","CS_CTRL","IGHV7-4",1,1,0.000469483568075117,0.000213583938487826
"2218","CS_CTRL15","CS_CTRL","IGHV8-10",1,1,0.000469483568075117,0.000213583938487826
"2219","CS_CTRL15","CS_CTRL","IGHV8-4",1,1,0.000469483568075117,0.000213583938487826
"2220","CS_CTRL15","CS_CTRL","IGHV8-6",1,1,0.000469483568075117,0.000213583938487826
"2221","CS_CTRL16","CS_CTRL","IGHV1-13",1,1,0.000308166409861325,0.000198373338623289
"2222","CS_CTRL16","CS_CTRL","IGHV1-23",1,1,0.000308166409861325,0.000198373338623289
"2223","CS_CTRL16","CS_CTRL","IGHV1-49",1,1,0.000308166409861325,0.000198373338623289
"2224","CS_CTRL16","CS_CTRL","IGHV1-56",1,1,0.000308166409861325,0.000198373338623289
"2225","CS_CTRL16","CS_CTRL","IGHV1-61",1,1,0.000308166409861325,0.000198373338623289
"2226","CS_CTRL16","CS_CTRL","IGHV1-62-3",1,1,0.000308166409861325,0.000198373338623289
"2227","CS_CTRL16","CS_CTRL","IGHV1-66",1,1,0.000308166409861325,0.000198373338623289
"2228","CS_CTRL16","CS_CTRL","IGHV1-7",1,1,0.000308166409861325,0.000198373338623289
"2229","CS_CTRL16","CS_CTRL","IGHV1-79",1,1,0.000308166409861325,0.000198373338623289
"2230","CS_CTRL16","CS_CTRL","IGHV1-8",1,1,0.000308166409861325,0.000198373338623289
"2231","CS_CTRL16","CS_CTRL","IGHV1-87",1,1,0.000308166409861325,0.000198373338623289
"2232","CS_CTRL16","CS_CTRL","IGHV14S4",1,1,0.000308166409861325,0.000198373338623289
"2233","CS_CTRL16","CS_CTRL","IGHV1S10",1,1,0.000308166409861325,0.000198373338623289
"2234","CS_CTRL16","CS_CTRL","IGHV1S126",1,1,0.000308166409861325,0.000198373338623289
"2235","CS_CTRL16","CS_CTRL","IGHV1S132",1,1,0.000308166409861325,0.000198373338623289
"2236","CS_CTRL16","CS_CTRL","IGHV1S134",1,1,0.000308166409861325,0.000198373338623289
"2237","CS_CTRL16","CS_CTRL","IGHV1S135",1,1,0.000308166409861325,0.000198373338623289
"2238","CS_CTRL16","CS_CTRL","IGHV1S15",1,1,0.000308166409861325,0.000198373338623289
"2239","CS_CTRL16","CS_CTRL","IGHV1S19",1,1,0.000308166409861325,0.000198373338623289
"2240","CS_CTRL16","CS_CTRL","IGHV1S26",1,1,0.000308166409861325,0.000198373338623289
"2241","CS_CTRL16","CS_CTRL","IGHV1S5",1,1,0.000308166409861325,0.000198373338623289
"2242","CS_CTRL16","CS_CTRL","IGHV1S50",1,1,0.000308166409861325,0.000198373338623289
"2243","CS_CTRL16","CS_CTRL","IGHV1S82",1,1,0.000308166409861325,0.000198373338623289
"2244","CS_CTRL16","CS_CTRL","IGHV2-9",1,1,0.000308166409861325,0.000198373338623289
"2245","CS_CTRL16","CS_CTRL","IGHV2S3",1,1,0.000308166409861325,0.000198373338623289
"2246","CS_CTRL16","CS_CTRL","IGHV3-4",1,1,0.000308166409861325,0.000198373338623289
"2247","CS_CTRL16","CS_CTRL","IGHV5-1",1,1,0.000308166409861325,0.000198373338623289
"2248","CS_CTRL16","CS_CTRL","IGHV5-12-1",1,1,0.000308166409861325,0.000198373338623289
"2249","CS_CTRL16","CS_CTRL","IGHV5-12-2",1,1,0.000308166409861325,0.000198373338623289
"2250","CS_CTRL16","CS_CTRL","IGHV5-15",1,1,0.000308166409861325,0.000198373338623289
"2251","CS_CTRL16","CS_CTRL","IGHV5-2",1,1,0.000308166409861325,0.000198373338623289
"2252","CS_CTRL16","CS_CTRL","IGHV5-4",1,1,0.000308166409861325,0.000198373338623289
"2253","CS_CTRL16","CS_CTRL","IGHV5-6",1,1,0.000308166409861325,0.000198373338623289
"2254","CS_CTRL16","CS_CTRL","IGHV5-6-5",1,1,0.000308166409861325,0.000198373338623289
"2255","CS_CTRL16","CS_CTRL","IGHV5-9-4",1,1,0.000308166409861325,0.000198373338623289
"2256","CS_CTRL16","CS_CTRL","IGHV5S24",1,1,0.000308166409861325,0.000198373338623289
"2257","CS_CTRL16","CS_CTRL","IGHV8-14",1,1,0.000308166409861325,0.000198373338623289
"2258","CS_IMM17","CS_IMM","IGHV1-11",1,1,0.000212992545260916,0.000105130361648444
"2259","CS_IMM17","CS_IMM","IGHV1-21-1",1,1,0.000212992545260916,0.000105130361648444
"2260","CS_IMM17","CS_IMM","IGHV1-24",1,1,0.000212992545260916,0.000105130361648444
"2261","CS_IMM17","CS_IMM","IGHV1-31",1,1,0.000212992545260916,0.000105130361648444
"2262","CS_IMM17","CS_IMM","IGHV1-4",1,1,0.000212992545260916,0.000105130361648444
"2263","CS_IMM17","CS_IMM","IGHV1-48",1,1,0.000212992545260916,0.000105130361648444
"2264","CS_IMM17","CS_IMM","IGHV1-70",1,1,0.000212992545260916,0.000105130361648444
"2265","CS_IMM17","CS_IMM","IGHV1-71",1,1,0.000212992545260916,0.000105130361648444
"2266","CS_IMM17","CS_IMM","IGHV12-1",1,1,0.000212992545260916,0.000105130361648444
"2267","CS_IMM17","CS_IMM","IGHV12-2",1,1,0.000212992545260916,0.000105130361648444
"2268","CS_IMM17","CS_IMM","IGHV14-1",1,1,0.000212992545260916,0.000105130361648444
"2269","CS_IMM17","CS_IMM","IGHV1S112",1,1,0.000212992545260916,0.000105130361648444
"2270","CS_IMM17","CS_IMM","IGHV1S130",1,1,0.000212992545260916,0.000105130361648444
"2271","CS_IMM17","CS_IMM","IGHV1S132",1,1,0.000212992545260916,0.000105130361648444
"2272","CS_IMM17","CS_IMM","IGHV1S32",1,1,0.000212992545260916,0.000105130361648444
"2273","CS_IMM17","CS_IMM","IGHV1S49",1,1,0.000212992545260916,0.000105130361648444
"2274","CS_IMM17","CS_IMM","IGHV2-3",1,1,0.000212992545260916,0.000105130361648444
"2275","CS_IMM17","CS_IMM","IGHV2-6",1,1,0.000212992545260916,0.000105130361648444
"2276","CS_IMM17","CS_IMM","IGHV2-6-5",1,1,0.000212992545260916,0.000105130361648444
"2277","CS_IMM17","CS_IMM","IGHV2-9-2",1,1,0.000212992545260916,0.000105130361648444
"2278","CS_IMM17","CS_IMM","IGHV3-3",1,1,0.000212992545260916,0.000105130361648444
"2279","CS_IMM17","CS_IMM","IGHV5-2",1,1,0.000212992545260916,0.000105130361648444
"2280","CS_IMM17","CS_IMM","IGHV5-4",1,1,0.000212992545260916,0.000105130361648444
"2281","CS_IMM17","CS_IMM","IGHV6-6",1,1,0.000212992545260916,0.000105130361648444
"2282","CS_IMM17","CS_IMM","IGHV7-2",1,1,0.000212992545260916,0.000105130361648444
"2283","CS_IMM17","CS_IMM","IGHV8-10",1,1,0.000212992545260916,0.000105130361648444
"2284","CS_IMM17","CS_IMM","IGHV8-4",1,1,0.000212992545260916,0.000105130361648444
"2285","CS_IMM17","CS_IMM","IGHV8-9",1,1,0.000212992545260916,0.000105130361648444
"2286","CS_IMM18","CS_IMM","IGHV1-19-1",1,1,0.000419111483654652,0.000304321363359708
"2287","CS_IMM18","CS_IMM","IGHV1-23",1,1,0.000419111483654652,0.000304321363359708
"2288","CS_IMM18","CS_IMM","IGHV1-25",1,1,0.000419111483654652,0.000304321363359708
"2289","CS_IMM18","CS_IMM","IGHV1-28",1,1,0.000419111483654652,0.000304321363359708
"2290","CS_IMM18","CS_IMM","IGHV1-35",1,1,0.000419111483654652,0.000304321363359708
"2291","CS_IMM18","CS_IMM","IGHV1-49",1,1,0.000419111483654652,0.000304321363359708
"2292","CS_IMM18","CS_IMM","IGHV1-59",1,1,0.000419111483654652,0.000304321363359708
"2293","CS_IMM18","CS_IMM","IGHV1-67",1,1,0.000419111483654652,0.000304321363359708
"2294","CS_IMM18","CS_IMM","IGHV1-8",1,1,0.000419111483654652,0.000304321363359708
"2295","CS_IMM18","CS_IMM","IGHV13-1",1,1,0.000419111483654652,0.000304321363359708
"2296","CS_IMM18","CS_IMM","IGHV15-2",1,1,0.000419111483654652,0.000304321363359708
"2297","CS_IMM18","CS_IMM","IGHV1S124",1,1,0.000419111483654652,0.000304321363359708
"2298","CS_IMM18","CS_IMM","IGHV1S20",1,1,0.000419111483654652,0.000304321363359708
"2299","CS_IMM18","CS_IMM","IGHV1S34",1,1,0.000419111483654652,0.000304321363359708
"2300","CS_IMM18","CS_IMM","IGHV1S46",1,1,0.000419111483654652,0.000304321363359708
"2301","CS_IMM18","CS_IMM","IGHV1S5",1,1,0.000419111483654652,0.000304321363359708
"2302","CS_IMM18","CS_IMM","IGHV1S53",1,1,0.000419111483654652,0.000304321363359708
"2303","CS_IMM18","CS_IMM","IGHV1S82",1,1,0.000419111483654652,0.000304321363359708
"2304","CS_IMM18","CS_IMM","IGHV1S84",1,1,0.000419111483654652,0.000304321363359708
"2305","CS_IMM18","CS_IMM","IGHV2-2-1",1,1,0.000419111483654652,0.000304321363359708
"2306","CS_IMM18","CS_IMM","IGHV2-4",1,1,0.000419111483654652,0.000304321363359708
"2307","CS_IMM18","CS_IMM","IGHV2-6-5",1,1,0.000419111483654652,0.000304321363359708
"2308","CS_IMM18","CS_IMM","IGHV2-6-6",1,1,0.000419111483654652,0.000304321363359708
"2309","CS_IMM18","CS_IMM","IGHV3S1",1,1,0.000419111483654652,0.000304321363359708
"2310","CS_IMM18","CS_IMM","IGHV5-21",1,1,0.000419111483654652,0.000304321363359708
"2311","CS_IMM18","CS_IMM","IGHV5-6-6",1,1,0.000419111483654652,0.000304321363359708
"2312","CS_IMM18","CS_IMM","IGHV5-9-1",1,1,0.000419111483654652,0.000304321363359708
"2313","CS_IMM18","CS_IMM","IGHV6-4",1,1,0.000419111483654652,0.000304321363359708
"2314","CS_IMM18","CS_IMM","IGHV8-10",1,1,0.000419111483654652,0.000304321363359708
"2315","CS_IMM18","CS_IMM","IGHV8-4",1,1,0.000419111483654652,0.000304321363359708
"2316","CS_IMM18","CS_IMM","IGHV8-6",1,1,0.000419111483654652,0.000304321363359708
"2317","CS_IMM19","CS_IMM","IGHV1-13",1,1,0.000362581580855693,0.000282007896221094
"2318","CS_IMM19","CS_IMM","IGHV1-14",1,1,0.000362581580855693,0.000282007896221094
"2319","CS_IMM19","CS_IMM","IGHV1-17-1",1,1,0.000362581580855693,0.000282007896221094
"2320","CS_IMM19","CS_IMM","IGHV1-19-1",1,1,0.000362581580855693,0.000282007896221094
"2321","CS_IMM19","CS_IMM","IGHV1-27",1,1,0.000362581580855693,0.000282007896221094
"2322","CS_IMM19","CS_IMM","IGHV1-28",1,1,0.000362581580855693,0.000282007896221094
"2323","CS_IMM19","CS_IMM","IGHV1-48",1,1,0.000362581580855693,0.000282007896221094
"2324","CS_IMM19","CS_IMM","IGHV1-56",1,1,0.000362581580855693,0.000282007896221094
"2325","CS_IMM19","CS_IMM","IGHV1-79",1,1,0.000362581580855693,0.000282007896221094
"2326","CS_IMM19","CS_IMM","IGHV12-1-1",1,1,0.000362581580855693,0.000282007896221094
"2327","CS_IMM19","CS_IMM","IGHV1S10",1,1,0.000362581580855693,0.000282007896221094
"2328","CS_IMM19","CS_IMM","IGHV1S12",1,1,0.000362581580855693,0.000282007896221094
"2329","CS_IMM19","CS_IMM","IGHV1S124",1,1,0.000362581580855693,0.000282007896221094
"2330","CS_IMM19","CS_IMM","IGHV1S132",1,1,0.000362581580855693,0.000282007896221094
"2331","CS_IMM19","CS_IMM","IGHV1S134",1,1,0.000362581580855693,0.000282007896221094
"2332","CS_IMM19","CS_IMM","IGHV1S14",1,1,0.000362581580855693,0.000282007896221094
"2333","CS_IMM19","CS_IMM","IGHV1S19",1,1,0.000362581580855693,0.000282007896221094
"2334","CS_IMM19","CS_IMM","IGHV1S30",1,1,0.000362581580855693,0.000282007896221094
"2335","CS_IMM19","CS_IMM","IGHV1S31",1,1,0.000362581580855693,0.000282007896221094
"2336","CS_IMM19","CS_IMM","IGHV1S33",1,1,0.000362581580855693,0.000282007896221094
"2337","CS_IMM19","CS_IMM","IGHV1S37",1,1,0.000362581580855693,0.000282007896221094
"2338","CS_IMM19","CS_IMM","IGHV1S46",1,1,0.000362581580855693,0.000282007896221094
"2339","CS_IMM19","CS_IMM","IGHV1S5",1,1,0.000362581580855693,0.000282007896221094
"2340","CS_IMM19","CS_IMM","IGHV1S50",1,1,0.000362581580855693,0.000282007896221094
"2341","CS_IMM19","CS_IMM","IGHV1S68",1,1,0.000362581580855693,0.000282007896221094
"2342","CS_IMM19","CS_IMM","IGHV1S9",1,1,0.000362581580855693,0.000282007896221094
"2343","CS_IMM19","CS_IMM","IGHV2-6",1,1,0.000362581580855693,0.000282007896221094
"2344","CS_IMM19","CS_IMM","IGHV2-6-1",1,1,0.000362581580855693,0.000282007896221094
"2345","CS_IMM19","CS_IMM","IGHV2-6-5",1,1,0.000362581580855693,0.000282007896221094
"2346","CS_IMM19","CS_IMM","IGHV2-6-6",1,1,0.000362581580855693,0.000282007896221094
"2347","CS_IMM19","CS_IMM","IGHV2-6-7",1,1,0.000362581580855693,0.000282007896221094
"2348","CS_IMM19","CS_IMM","IGHV2-9-2",1,1,0.000362581580855693,0.000282007896221094
"2349","CS_IMM19","CS_IMM","IGHV3S1",1,1,0.000362581580855693,0.000282007896221094
"2350","CS_IMM19","CS_IMM","IGHV5-12-1",1,1,0.000362581580855693,0.000282007896221094
"2351","CS_IMM19","CS_IMM","IGHV5-12-4",1,1,0.000362581580855693,0.000282007896221094
"2352","CS_IMM19","CS_IMM","IGHV5-2",1,1,0.000362581580855693,0.000282007896221094
"2353","CS_IMM19","CS_IMM","IGHV5-9-1",1,1,0.000362581580855693,0.000282007896221094
"2354","CS_IMM19","CS_IMM","IGHV6-4",1,1,0.000362581580855693,0.000282007896221094
"2355","CS_IMM19","CS_IMM","IGHV7-4",1,1,0.000362581580855693,0.000282007896221094
"2356","CS_IMM19","CS_IMM","IGHV8-4",1,1,0.000362581580855693,0.000282007896221094
"2357","CS_IMM19","CS_IMM","IGHV8-6",1,1,0.000362581580855693,0.000282007896221094
"2358","CS_IMM19","CS_IMM","IGHV9-2",1,1,0.000362581580855693,0.000282007896221094
"2359","CS_IMM19","CS_IMM","IGHV9-2-1",1,1,0.000362581580855693,0.000282007896221094
"2360","CS_IMM21","CS_IMM","IGHV1-17-1",1,1,0.000170590242238144,0.000110705192073508
"2361","CS_IMM21","CS_IMM","IGHV1-21",1,1,0.000170590242238144,0.000110705192073508
"2362","CS_IMM21","CS_IMM","IGHV1-27",1,1,0.000170590242238144,0.000110705192073508
"2363","CS_IMM21","CS_IMM","IGHV1-32",1,1,0.000170590242238144,0.000110705192073508
"2364","CS_IMM21","CS_IMM","IGHV1-36",1,1,0.000170590242238144,0.000110705192073508
"2365","CS_IMM21","CS_IMM","IGHV1-56",1,1,0.000170590242238144,0.000110705192073508
"2366","CS_IMM21","CS_IMM","IGHV1-8",1,1,0.000170590242238144,0.000110705192073508
"2367","CS_IMM21","CS_IMM","IGHV12-1-1",1,1,0.000170590242238144,0.000110705192073508
"2368","CS_IMM21","CS_IMM","IGHV15-2",1,1,0.000170590242238144,0.000110705192073508
